# ==============================================================================
# optimization_scenarios_preliminary.csv
# GHI CHU QUAN TRONG:
# Kich ban so bo, dung luat don gian (if-then), CHUA phai ket qua tu bo giai toi uu (MILP)
# — khong dung so nay de khang dinh muc tiet kiem chac chan, Sprint 3 se tinh chinh.
#
# CAN CU VA GIA DINH MINH HOA:
# 1. Bieu gia tam: Dien kinh doanh EVN (QD 1279/QD-BCT & 963/QD-BCT), cap dien ap >= 22kV.
#    - Thap diem (00:00 - 06:00 T2-CN): 1.609 VND/kWh
#    - Binh thuong (06:00 - 18:00 & 23:00 - 24:00 T2-T7; 06:00 - 24:00 CN): 2.887 VND/kWh
#    - Cao diem (18:00 - 23:00 T2-T7, khong co CN): 5.025 VND/kWh
# 2. Kich ban 'hien_trang': Chi phi theo bieu gia TOU nhan voi tai du bao cua mo hinh hoi quy.
# 3. Kich ban 'dich_tai_thu_cong': Dich 15% tai gio cao diem sang gio thap diem gan nhat (0h-6h),
#    tong kWh tieu thu bao toan 100%.
# 4. Kich ban 'giam_dinh_don_gian': Cat giam 10% cong suat trong gio cao diem nho dieu chinh
#    nhiet do setpoint / giam chieu sang phu tro.
# 5. Doi voi Chiller (cooling_kw): Cong suat dien quy doi = cooling_kw / COP_rated (COP dinh muc = 5.4).
# ==============================================================================
building_id,metric,scenario,total_kwh,cost_vnd,savings_vnd,savings_pct,assumptions 
Fox_education_Maris,power_active_kw,dich_tai_thu_cong,37921.29,109970540.0,3128526.0,2.77,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Maris,power_active_kw,giam_dinh_don_gian,37310.73,110030986.0,3068080.0,2.71,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Marlana,power_active_kw,hien_trang,323152.99,956257201.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Marlana,power_active_kw,dich_tai_thu_cong,323152.99,927229944.0,29027258.0,3.04,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Marlana,power_active_kw,giam_dinh_don_gian,317488.03,927790775.0,28466427.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Melinda,power_active_kw,hien_trang,641623.85,1907122427.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Melinda,power_active_kw,dich_tai_thu_cong,641623.85,1847630468.0,59491959.0,3.12,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Melinda,power_active_kw,giam_dinh_don_gian,630013.4,1848779903.0,58342524.0,3.06,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Melvin,power_active_kw,hien_trang,94360.93,294341710.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Melvin,power_active_kw,dich_tai_thu_cong,94360.93,284759576.0,9582133.0,3.26,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Melvin,power_active_kw,giam_dinh_don_gian,92490.88,284944711.0,9396998.0,3.19,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Miguelina,power_active_kw,hien_trang,148083.88,451117915.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Miguelina,power_active_kw,dich_tai_thu_cong,148083.88,438227726.0,12890189.0,2.86,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Miguelina,power_active_kw,giam_dinh_don_gian,145568.23,438476776.0,12641139.0,2.8,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Nilda,power_active_kw,hien_trang,241796.87,728923903.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Nilda,power_active_kw,dich_tai_thu_cong,241796.87,707566730.0,21357173.0,2.93,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Nilda,power_active_kw,giam_dinh_don_gian,237628.8,707979369.0,20944534.0,2.87,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Ollie,power_active_kw,hien_trang,198205.96,600512695.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Ollie,power_active_kw,dich_tai_thu_cong,198205.96,581073373.0,19439321.0,3.24,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Ollie,power_active_kw,giam_dinh_don_gian,194412.19,581448957.0,19063737.0,3.17,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Otilia,power_active_kw,hien_trang,1607102.49,4745560444.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Otilia,power_active_kw,dich_tai_thu_cong,1605662.23,4600550154.0,145010290.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Otilia,power_active_kw,giam_dinh_don_gian,1579254.54,4605624494.0,139935950.0,2.95,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Ray,power_active_kw,hien_trang,97604.15,285033787.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Ray,power_active_kw,dich_tai_thu_cong,97604.15,276511881.0,8521906.0,2.99,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Ray,power_active_kw,giam_dinh_don_gian,95941.02,276676531.0,8357256.0,2.93,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Rosie,power_active_kw,hien_trang,243992.75,718278180.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Rosie,power_active_kw,dich_tai_thu_cong,243992.75,695938263.0,22339916.0,3.11,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Rosie,power_active_kw,giam_dinh_don_gian,239632.89,696369889.0,21908290.0,3.05,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Rudolph,power_active_kw,hien_trang,40441.36,120366963.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Rudolph,power_active_kw,dich_tai_thu_cong,40441.36,117028044.0,3338920.0,2.77,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Rudolph,power_active_kw,giam_dinh_don_gian,39789.74,117092554.0,3274409.0,2.72,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Shaun,power_active_kw,hien_trang,176797.7,564233788.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Shaun,power_active_kw,dich_tai_thu_cong,176797.7,543026384.0,21207404.0,3.76,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Shaun,power_active_kw,giam_dinh_don_gian,172658.86,543436129.0,20797659.0,3.69,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Shawanda,power_active_kw,hien_trang,10646.66,32984516.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Shawanda,power_active_kw,dich_tai_thu_cong,10646.66,31817949.0,1166566.0,3.54,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Shawanda,power_active_kw,giam_dinh_don_gian,10418.99,31840489.0,1144027.0,3.47,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Shirley,power_active_kw,hien_trang,164482.06,509533983.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Shirley,power_active_kw,dich_tai_thu_cong,164387.02,490979916.0,18554067.0,3.64,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Shirley,power_active_kw,giam_dinh_don_gian,160890.9,491488361.0,18045622.0,3.54,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Stacia,power_active_kw,hien_trang,137378.8,405388650.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Stacia,power_active_kw,dich_tai_thu_cong,137378.8,393053078.0,12335572.0,3.04,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Stacia,power_active_kw,giam_dinh_don_gian,134971.38,393291412.0,12097239.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Sterling,power_active_kw,hien_trang,38140.96,113276444.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Sterling,power_active_kw,dich_tai_thu_cong,38140.96,111050882.0,2225562.0,1.96,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Sterling,power_active_kw,giam_dinh_don_gian,37706.62,111093882.0,2182562.0,1.93,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Suzan,power_active_kw,hien_trang,65845.14,196397919.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Suzan,power_active_kw,dich_tai_thu_cong,65841.0,190715614.0,5682305.0,2.89,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Suzan,power_active_kw,giam_dinh_don_gian,64737.48,190831935.0,5565985.0,2.83,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Tamika,power_active_kw,hien_trang,217653.22,662773660.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Tamika,power_active_kw,dich_tai_thu_cong,217653.22,641465024.0,21308635.0,3.22,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Tamika,power_active_kw,giam_dinh_don_gian,213494.63,641876725.0,20896935.0,3.15,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Theodore,power_active_kw,hien_trang,475437.32,1402768479.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Theodore,power_active_kw,dich_tai_thu_cong,475437.32,1360130337.0,42638142.0,3.04,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Theodore,power_active_kw,giam_dinh_don_gian,467116.06,1360954142.0,41814337.0,2.98,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Tonya,power_active_kw,hien_trang,312976.28,929133258.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Tonya,power_active_kw,dich_tai_thu_cong,312976.28,898969543.0,30163714.0,3.25,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Tonya,power_active_kw,giam_dinh_don_gian,307089.53,899552332.0,29580926.0,3.18,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Virgil,power_active_kw,hien_trang,159666.14,473805060.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Virgil,power_active_kw,dich_tai_thu_cong,159666.14,459458269.0,14346792.0,3.03,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Virgil,power_active_kw,giam_dinh_don_gian,156866.22,459735461.0,14069600.0,2.97,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Virginia,power_active_kw,hien_trang,17218.83,52906672.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Virginia,power_active_kw,dich_tai_thu_cong,17204.15,51194456.0,1712216.0,3.24,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Virginia,power_active_kw,giam_dinh_don_gian,16889.28,51250692.0,1655980.0,3.13,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Wendell,power_active_kw,hien_trang,915512.35,2710896857.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Wendell,power_active_kw,dich_tai_thu_cong,915512.35,2627989464.0,82907393.0,3.06,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Wendell,power_active_kw,giam_dinh_don_gian,899332.15,2629591305.0,81305553.0,3.0,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Willis,power_active_kw,hien_trang,3905742.49,11528433472.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Willis,power_active_kw,dich_tai_thu_cong,3905742.49,11170539590.0,357893883.0,3.1,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Willis,power_active_kw,giam_dinh_don_gian,3835895.91,11177454401.0,350979071.0,3.04,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_education_Yolande,power_active_kw,hien_trang,918032.67,2719782945.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_education_Yolande,power_active_kw,dich_tai_thu_cong,918032.67,2638538698.0,81244247.0,2.99,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_education_Yolande,power_active_kw,giam_dinh_don_gian,902177.04,2640108405.0,79674539.0,2.93,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Alice,power_active_kw,hien_trang,623655.14,1855846325.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Alice,power_active_kw,dich_tai_thu_cong,623655.14,1799210669.0,56635655.0,3.05,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Alice,power_active_kw,giam_dinh_don_gian,612602.13,1800304918.0,55541407.0,2.99,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Bernard,power_active_kw,hien_trang,225406.91,677682003.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Bernard,power_active_kw,dich_tai_thu_cong,225406.91,656394655.0,21287348.0,3.14,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Bernard,power_active_kw,giam_dinh_don_gian,221252.47,656805944.0,20876059.0,3.08,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Berniece,power_active_kw,hien_trang,54297.89,154291432.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Berniece,power_active_kw,dich_tai_thu_cong,54297.89,150648788.0,3642643.0,2.36,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Berniece,power_active_kw,giam_dinh_don_gian,53586.99,150719167.0,3572265.0,2.32,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Brandy,power_active_kw,hien_trang,45712.3,137163447.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Brandy,power_active_kw,dich_tai_thu_cong,45712.3,134160658.0,3002789.0,2.19,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Brandy,power_active_kw,giam_dinh_don_gian,45126.27,134218675.0,2944773.0,2.15,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Carson,power_active_kw,hien_trang,93676.12,288591077.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Carson,power_active_kw,dich_tai_thu_cong,93676.12,279466915.0,9124162.0,3.16,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Carson,power_active_kw,giam_dinh_don_gian,91895.44,279643201.0,8947876.0,3.1,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Clayton,power_active_kw,hien_trang,127610.4,406799773.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Clayton,power_active_kw,dich_tai_thu_cong,127610.4,393184428.0,13615344.0,3.35,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Clayton,power_active_kw,giam_dinh_don_gian,124953.23,393447488.0,13352284.0,3.28,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Demetrius,power_active_kw,hien_trang,227294.22,667181028.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Demetrius,power_active_kw,dich_tai_thu_cong,227294.22,647585972.0,19595056.0,2.94,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Demetrius,power_active_kw,giam_dinh_don_gian,223470.05,647964565.0,19216463.0,2.88,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Easter,power_active_kw,hien_trang,39345.7,118499171.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Easter,power_active_kw,dich_tai_thu_cong,39333.17,115238531.0,3260640.0,2.75,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Easter,power_active_kw,giam_dinh_don_gian,38713.29,115321299.0,3177872.0,2.68,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Edythe,power_active_kw,hien_trang,192924.88,576525777.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Edythe,power_active_kw,dich_tai_thu_cong,192924.88,559106624.0,17419152.0,3.02,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Edythe,power_active_kw,giam_dinh_don_gian,189525.36,559443177.0,17082600.0,2.96,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Essie,power_active_kw,hien_trang,27290.84,80266727.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Essie,power_active_kw,dich_tai_thu_cong,27290.84,79267761.0,998966.0,1.24,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Essie,power_active_kw,giam_dinh_don_gian,27095.88,79287062.0,979665.0,1.22,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Gaylord,power_active_kw,hien_trang,241150.52,718050156.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Gaylord,power_active_kw,dich_tai_thu_cong,241150.52,701434081.0,16616074.0,2.31,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Gaylord,power_active_kw,giam_dinh_don_gian,237907.73,701755118.0,16295038.0,2.27,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Israel,power_active_kw,hien_trang,208261.35,633037873.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Israel,power_active_kw,dich_tai_thu_cong,208261.35,613467284.0,19570589.0,3.09,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Israel,power_active_kw,giam_dinh_don_gian,204441.96,613845404.0,19192469.0,3.03,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Joy,power_active_kw,hien_trang,264293.97,793189950.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Joy,power_active_kw,dich_tai_thu_cong,264293.97,768819362.0,24370588.0,3.07,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Joy,power_active_kw,giam_dinh_don_gian,259537.81,769290222.0,23899728.0,3.01,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Juana,power_active_kw,hien_trang,31421.58,95905769.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Juana,power_active_kw,dich_tai_thu_cong,31415.16,92998409.0,2907360.0,3.03,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Juana,power_active_kw,giam_dinh_don_gian,30856.2,93064712.0,2841058.0,2.96,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Karima,power_active_kw,hien_trang,115252.18,359435761.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Karima,power_active_kw,dich_tai_thu_cong,115252.18,348879170.0,10556591.0,2.94,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Karima,power_active_kw,giam_dinh_don_gian,113191.96,349083132.0,10352629.0,2.88,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Margarita,power_active_kw,hien_trang,27632.94,81954201.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Margarita,power_active_kw,dich_tai_thu_cong,27632.94,79596784.0,2357417.0,2.88,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Margarita,power_active_kw,giam_dinh_don_gian,27172.87,79642331.0,2311870.0,2.82,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Molly,power_active_kw,hien_trang,7420.06,21448923.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Molly,power_active_kw,dich_tai_thu_cong,7420.06,20911538.0,537385.0,2.51,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Molly,power_active_kw,giam_dinh_don_gian,7315.19,20921920.0,527002.0,2.46,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Rowena,power_active_kw,hien_trang,59190.12,177017931.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Rowena,power_active_kw,dich_tai_thu_cong,59190.12,171980466.0,5037465.0,2.85,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Rowena,power_active_kw,giam_dinh_don_gian,58207.0,172077794.0,4940137.0,2.79,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Sheila,power_active_kw,hien_trang,13321.4,39532765.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Sheila,power_active_kw,dich_tai_thu_cong,13321.4,38439392.0,1093373.0,2.77,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Sheila,power_active_kw,giam_dinh_don_gian,13108.02,38460517.0,1072248.0,2.71,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Susanne,power_active_kw,hien_trang,24310.49,72234321.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Susanne,power_active_kw,dich_tai_thu_cong,24310.49,70047982.0,2186339.0,3.03,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Susanne,power_active_kw,giam_dinh_don_gian,23883.81,70090224.0,2144097.0,2.97,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Thelma,power_active_kw,hien_trang,213581.85,631561212.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Thelma,power_active_kw,dich_tai_thu_cong,213581.85,616170879.0,15390333.0,2.44,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
Fox_office_Thelma,power_active_kw,giam_dinh_don_gian,210578.27,616468233.0,15092979.0,2.39,Cat giam 10% cong suat gio cao diem (18h-22h T2-T7) nho tang setpoint/tiet giam den
Fox_office_Vicki,power_active_kw,hien_trang,235210.36,701792673.0,0.0,0.0,"Hien trang van hanh theo du bao phu tai, khong can thiep dich chuyen hay tiet giam"
Fox_office_Vicki,power_active_kw,dich_tai_thu_cong,235210.36,681259910.0,20532763.0,2.93,Dich 15% phu tai gio cao diem (18h-22h T2-T7) sang gio thap diem (0h-6h). Tong kWh khong doi
